id,nc_school_number,district_number,district,federal_school_number,name,description,inception,wikidata_id,url,usnews_url,address,city,city_id,latitude,longitude,operational_status,type,designation,virtual_status,sbe_region,college_board_number,county,county_id,Opening In School Year,Locale Type Desc
NCG17197,13B000,,,370034703281,Cabarrus Charter Academy,Charter school in Concord.,,,http://cabarruscharter.org,https://www.usnews.com/education/k12/north-carolina/cabarrus-charter-academy-200617,355 Poplar Crossing Dr NW  Concord NC 28027,Concord,NCG03409,35.409083,-80.6688447,Open,Regular School,Charter,NOTVIRTUAL,Southwest,340040,Cabarrus County,NCG02312,2014,"Rural, Fringe"
NCG17198,140305,140,Caldwell County Schools,370058002435,Caldwell Applied Sciences Academy,Public high school in Hudson. Part of the Caldwell County Schools district.,,,http://cc.caldwellschools.com/,,2857 Hickory Boulevard  Hudson NC 28638,Hudson,NCG07443,35.8554272,-81.485145,Open,Regular School,Public,SUPPVIRTUAL,Northwest,340536,Caldwell County,NCG02355,,"Suburb, Midsize"
NCG17199,140306,140,Caldwell County Schools,370058001010,Gateway High School,Public alternative school in Granite Falls. Part of the Caldwell County Schools district.,,,http://gwas.caldwellschools.com,https://www.usnews.com/education/k12/montana/gallatin-gateway-school-206749,1889 Dudley Shoals Road  Granite Falls NC 28630 8431,Granite Falls,NCG06071,35.8645537,-81.3684913,Open,Alternative Education,Public,NOTVIRTUAL,Northwest,341567,Caldwell County,NCG02355,,"Suburb, Midsize"
NCG17200,140309,140,Caldwell County Schools,370058002880,Caldwell Early College,Public high school in Hudson. Part of the Caldwell County Schools district.,,,http://sc.caldwellschools.com/education/school/school.php?sectionid=2311,,2859 Hickory Blvd SW  Hudson NC 28638,Hudson,NCG07443,35.8546639,-81.4826814,Open,Regular School,Public,SUPPVIRTUAL,Northwest,341919,Caldwell County,NCG02355,,"Suburb, Midsize"
NCG17201,140348,140,Caldwell County Schools,370058000231,Hibriten High School,Public high school in Lenoir. Part of the Caldwell County Schools district.,,Q5750887,http://hhs.caldwellschools.com/,,1350 Panther Trail SE  Lenoir NC 28645,Lenoir,NCG08654,35.9255691,-81.4944854,Open,Regular School,Public,SUPPVIRTUAL,Northwest,342239,Caldwell County,NCG02355,,"Suburb, Midsize"
NCG17202,140386,140,Caldwell County Schools,370058000239,South Caldwell High School,Public high school in Hudson. Part of the Caldwell County Schools district. Opened 1977.,1977,Q14708172,http://schs.caldwellschools.com/,,7035 Spartan Drive  Hudson NC 28638 9540,Hudson,NCG07443,35.8201365,-81.4543557,Open,Regular School,Public,SUPPVIRTUAL,Northwest,341915,Caldwell County,NCG02355,,"Suburb, Midsize"
NCG17203,140390,140,Caldwell County Schools,370058000241,West Caldwell High School,Public high school in Lenoir. Part of the Caldwell County Schools district.,,Q28450909,http://wchs.caldwellschools.com/,,300 W Caldwell Drive  Lenoir NC 28645 9671,Lenoir,NCG08654,35.887764,-81.5891859,Open,Regular School,Public,SUPPVIRTUAL,Northwest,342240,Caldwell County,NCG02355,,"Suburb, Midsize"
NCG17204,150304,150,Camden County Schools,370060000246,Camden County High School,Public high school in Camden. Part of the Camden County Schools district.,,Q5025752,http://www.camden.k12.nc.us/cchs/index.html,,103 US 158 W  Camden NC 27921 9009,Camden,NCG02400,36.3284064,-76.1709924,Open,Regular School,Public,SUPPVIRTUAL,Northeast,340540,Camden County,NCG02401,,"Rural, Fringe"
NCG17205,150350,150,Camden County Schools,370060003391,Camden Early College High,Public high school in Camden. Part of the Camden County Schools district.,,,http://ccsnc.org/,,103A US Highway 158 West  Camden NC 27921,Camden,NCG02400,36.3264471,-76.1711057,Open,Regular School,Public,SUPPVIRTUAL,Northeast,340021,Camden County,NCG02401,2016,"Rural, Fringe"
NCG17206,160309,160,Carteret County Public Schools,370063003317,Bridges School,Public alternative school in Morehead City. Part of the Carteret County Public Schools district.,,,https://blc-ccs-nc.schoolloop.com,https://www.usnews.com/education/k12/north-carolina/bridges-school-147559,140 Vashti Dr  Morehead City NC 28557,Morehead City,NCG10345,34.7385017,-76.7895079,Open,Alternative Education,Public,SUPPVIRTUAL,Southeast,991626,Carteret County,NCG02643,2014,"Rural, Fringe"
NCG17207,160313,160,Carteret County Public Schools,370063000253,East Carteret High School,Public high school in Beaufort. Part of the Carteret County Public Schools district.,,Q96376884,http://www.carteretcountyschools.org/echs,,3263 Hwy 70 E  Beaufort NC 28516,Beaufort,NCG00890,34.7182174,-76.6638186,Open,Regular School,Public,SUPPVIRTUAL,Southeast,340260,Carteret County,NCG02643,,"Rural, Fringe"
NCG17208,160314,160,Carteret County Public Schools,370063002369,Croatan High School,Public high school in Newport. Part of the Carteret County Public Schools district. Opened 1999.,1999,Q5187031,http://www.carteretcountyschools.org/chs,,1 Cougar Lane  Newport NC 28570 5560,Newport,NCG10796,34.781769,-76.8950795,Open,Regular School,Public,SUPPVIRTUAL,Southeast,342892,Carteret County,NCG02643,,"Rural, Fringe"
NCG17209,160344,160,Carteret County Public Schools,370063000259,West Carteret High School,Public high school in Morehead City. Part of the Carteret County Public Schools district. Opened 1964.,1964,Q7984667,http://www.carteretcountyschools.org/wchs,,4700 Country Club Road  Morehead City NC 28557 6218,Morehead City,NCG10345,34.7383291,-76.7866286,Open,Regular School,Public,SUPPVIRTUAL,Southeast,342720,Carteret County,NCG02643,,"Rural, Fringe"
NCG17210,170316,170,Caswell County Schools,370066000264,Bartlett Yancey High,Public high school in Yanceyville. Part of the Caswell County Schools district.,,,http://bartlettyancey.nc.cch.schoolinsites.com/,,466 Main Street E  Yanceyville NC 27379 0190,Yanceyville,NCG16731,36.4038957,-79.3277409,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,344510,Caswell County,NCG02714,,"Rural, Distant"
NCG17211,180308,180,Catawba County Schools,370069000274,Bandys High School,Public high school in Catawba. Part of the Catawba County Schools district. Opened 1953.,1953,Q4854785,http://www.catawbaschools.net/schools/Bandys/default.aspx,,5040 E Bandys Road  Catawba NC 28609 9727,Catawba,NCG02734,35.7073558,-81.0756345,Open,Regular School,Public,NOTVIRTUAL,Northwest,340610,Catawba County,NCG02735,,"Rural, Fringe"
NCG17212,180320,180,Catawba County Schools,370069000277,Bunker Hill High School,Public high school in Claremont. Part of the Catawba County Schools district. Opened 1954.,1954,Q4997762,http://www.catawbaschools.net/schools/BunkerHill/default.aspx,https://www.usnews.com/education/k12/illinois/bunker-hill-high-school-6514,4675 Oxford School Road  Claremont NC 28610 9468,Claremont,NCG03135,35.7540054,-81.119349,Open,Regular School,Public,NOTVIRTUAL,Northwest,340745,Catawba County,NCG02735,,"Rural, Fringe"
NCG17213,180323,180,Catawba County Schools,370069002978,Catawba Rosenwald Education Center,Public school for exceptional children in Catawba. Part of the Catawba County Schools district.,,,http://www.catawbaschools.net/schools/Rosenwald/default.aspx,https://www.usnews.com/education/k12/north-carolina/catawba-rosenwald-education-center-14341,403 6th Ave SW  Catawba NC 28609,Catawba,NCG02734,35.7023111,-81.0752069,Open,Exceptional Children,Public,NOTVIRTUAL,Northwest,340613,Catawba County,NCG02735,,"Rural, Fringe"
NCG17214,180325,180,Catawba County Schools,370069002753,Challenger Early College High School,Public high school in Hickory. Part of the Catawba County Schools district.,,Q5068951,http://www.catawbaschools.net/schools/Challenger/default.aspx,,2550 Hwy 70 SE  Hickory NC 28602,Hickory,NCG06925,35.6998273,-81.2879271,Open,Regular School,Public,NOTVIRTUAL,Northwest,340612,Catawba County,NCG02735,,"Rural, Fringe"
NCG17215,180340,180,Catawba County Schools,370069000282,Fred T. Foard High School,Public high school in Newton. Part of the Catawba County Schools district. Opened 1953.,1953,Q5496372,http://www.catawbaschools.net/schools/Foard/default.aspx,,3407 Plateau Road  Newton NC 28658 9776,Newton,NCG10810,35.618209,-81.371724,Open,Regular School,Public,NOTVIRTUAL,Northwest,342905,Catawba County,NCG02735,,"Rural, Fringe"
NCG17216,180348,180,Catawba County Schools,370069000285,Maiden High School,Public high school in Maiden. Part of the Catawba County Schools district.,,Q6735369,http://www.catawbaschools.net/schools/MaidenHigh/default.aspx,,600 West Main Street  Maiden NC 28650,Maiden,NCG09501,35.5798238,-81.2241723,Open,Regular School,Public,NOTVIRTUAL,Northwest,342460,Catawba County,NCG02735,,"Rural, Fringe"
NCG17217,180376,180,Catawba County Schools,370069000290,St. Stephens High School,Public high school in Hickory. Part of the Catawba County Schools district. Opened 1934.,1934,Q14708176,http://www.catawbaschools.net/schools/StStephensHigh/default.aspx,,3205 34th Street Drive NE  Hickory NC 28601 7702,Hickory,NCG06925,35.774616,-81.270472,Open,Regular School,Public,NOTVIRTUAL,Northwest,341825,Catawba County,NCG02735,,"Rural, Fringe"
NCG17218,181318,181,Hickory City Schools,370219002108,Hickory Career  Arts Magnet High School,Public high school in Hickory. Part of the Hickory City Schools district.,,,http://hcamatcollegepark.com/,https://www.usnews.com/education/k12/north-carolina/hickory-career-arts-magnet-high-school-14503,409 8th Avenue NE  Hickory NC 28601 3943,Hickory,NCG06925,35.7434451,-81.3303795,Open,Regular School,Public,SUPPVIRTUAL,Northwest,341812,Catawba County,NCG02735,,"City, Small"
NCG17219,181322,181,Hickory City Schools,370219000943,Hickory High School,Public high school in Hickory. Part of the Hickory City Schools district. Opened 1972.,1972,Q14707966,http://www.hickoryschools.net/schools/Hickory/Default.aspx,,1234 3rd Street NE  Hickory NC 28601 2605,Hickory,NCG06925,35.7501147,-81.3310026,Open,Regular School,Public,SUPPVIRTUAL,Northwest,341815,Catawba County,NCG02735,,"City, Small"
NCG17220,182304,182,Newton Conover City Schools,370336001398,Conover School,Public school for exceptional children in Conover. Part of the Newton Conover City Schools district.,,,https://con.newton-conover.org,https://www.usnews.com/education/k12/north-carolina/conover-special-education-138957,108 7th Street Place SW  Conover NC 28613 2700,Conover,NCG03451,35.7010427,-81.2221065,Open,Exceptional Children,Public,NOTVIRTUAL,Northwest,991422,Catawba County,NCG02735,,"Suburb, Midsize"
NCG17221,182316,182,Newton Conover City Schools,370336001400,Newton-Conover High School,Public high school in Newton. Part of the Newton Conover City Schools district.,,Q7020085,http://nhs.newton-conover.org,,338 W 15th Street  Newton NC 28658 2906,Newton,NCG10810,35.6781796,-81.2245166,Open,Regular School,Public,SUPPVIRTUAL,Northwest,342910,Catawba County,NCG02735,,"Suburb, Midsize"
NCG17222,182700,182,Newton Conover City Schools,370336002754,Discovery High School of Newton-Conover,Public high school in Newton. Part of the Newton Conover City Schools district.,,Q7020082,http://dhs.newton-conover.org,,301 West 18th St  Newton NC 28658,Newton,NCG10810,35.6798404,-81.2223217,Open,Regular School,Public,SUPPVIRTUAL,Northwest,342911,Catawba County,NCG02735,,"Suburb, Midsize"
NCG17223,190310,190,Chatham County Schools,370075002079,SAGE Academy,Public alternative school in Siler City. Part of the Chatham County Schools district.,,,https://www.chatham.k12.nc.us/Domain/21,https://www.usnews.com/education/k12/arizona/sage-academy-233762,501 Martin L King Jr Blvd  Siler City NC 27344,Siler City,NCG13896,35.7298931,-79.4595334,Open,Alternative Education,Public,NOTVIRTUAL,North Central,343614,Chatham County,NCG02928,,"Rural, Distant"
NCG17224,190316,190,Chatham County Schools,370075000306,Chatham Central High School,Public high school in Bear Creek. Part of the Chatham County Schools district. Opened 1959.,1959,Q5087634,https://www.chatham.k12.nc.us/Domain/10,,14950 NC Hwy 902 W  Bear Creek NC 27207,Bear Creek,NCG00801,35.6139426,-79.3899336,Open,Regular School,Public,SUPPVIRTUAL,North Central,340258,Chatham County,NCG02928,,"Rural, Distant"
NCG17225,190336,190,Chatham County Schools,370075000311,Jordan-Matthews High School,Public high school in Siler City. Part of the Chatham County Schools district.,,Q6276332,https://www.chatham.k12.nc.us/Domain/13,,910 East Cardinal Street  Siler City NC 27344 3308,Siler City,NCG13896,35.7233728,-79.4511385,Open,Regular School,Public,NOTVIRTUAL,North Central,343615,Chatham County,NCG02928,,"Rural, Distant"
NCG17226,190342,190,Chatham County Schools,370075000313,Northwood High School,Public high school in Pittsboro. Part of the Chatham County Schools district.,,Q14708116,https://www.chatham.k12.nc.us/Domain/18,https://www.usnews.com/education/k12/louisiana/northwood-high-school-8718,310 Northwood High School Road  Pittsboro NC 27312 8410,Pittsboro,NCG11943,35.7571457,-79.1735473,Open,Regular School,Public,NOTVIRTUAL,North Central,343135,Chatham County,NCG02928,,"Rural, Distant"
NCG17227,190501,190,Chatham County Schools,370075003406,Chatham School of Science & Engineering,Public high school in Siler City. Part of the Chatham County Schools district.,,,https://www.chatham.k12.nc.us/Domain/1813,,501 Martin Luther King Jr Blvd  Siler City NC 27344,Siler City,NCG13896,35.7298931,-79.4595334,Open,Regular School,Public,NOTVIRTUAL,North Central,340171,Chatham County,NCG02928,2016,"Rural, Distant"
NCG17228,19A000,,,370002002081,Chatham Charter,Charter school in Siler City.,,,http://www.chathamcharter.org/,https://www.usnews.com/education/k12/north-carolina/chatham-charter-153545,2200 Hamp Stone Rd  Siler City NC 27344,Siler City,NCG13896,35.742891,-79.4809351,Open,Regular School,Charter,NOTVIRTUAL,North Central,343616,Chatham County,NCG02928,,"Rural, Fringe"
NCG17229,19B000,,,370005302372,Woods Charter School,Charter school in Chapel Hill. Opened 1998.,1998,Q8033254,http://www.woodscharter.org,https://www.usnews.com/education/k12/louisiana/d-arbonne-woods-charter-school-200081,160 Woodland Grove Ln  Chapel Hill NC 27516,Chapel Hill,NCG02888,35.8147983,-79.1099166,Open,Regular School,Charter,SUPPVIRTUAL,North Central,340649,Chatham County,NCG02928,,"Rural, Fringe"
NCG17230,200308,200,Cherokee County Schools,370078000318,Andrews High School,Public high school in Andrews. Part of the Cherokee County Schools district.,,Q4759083,http://www.cherokee.k12.nc.us/ahs/,,50 High School Drive  Andrews NC 28901 8059,Andrews,NCG00238,35.1958854,-83.8244722,Open,Regular School,Public,SUPPVIRTUAL,Western,340065,Cherokee County,NCG02958,,"Rural, Remote"
NCG17231,200314,200,Cherokee County Schools,370078002626,Hiwassee Dam High School,Public high school in Murphy. Part of the Cherokee County Schools district.,,Q5872866,http://www.cherokee.k12.nc.us/hdsh/,,267 Blue Eagle Circle  Murphy NC 28906,Murphy,NCG10566,35.1034997,-84.2231866,Open,Regular School,Public,SUPPVIRTUAL,Western,341880,Cherokee County,NCG02958,,"Rural, Remote"
NCG17232,200322,200,Cherokee County Schools,370078002082,The Oaks Academy,Public alternative school in Marble. Part of the Cherokee County Schools district.,,,https://toa.cherokee.k12.nc.us,https://www.usnews.com/education/k12/california/young-oak-kim-academy-270411,2230 Airport Road  Marble NC 28905,Marble,NCG09577,35.1790253,-83.920869,Open,Alternative Education,Public,SUPPVIRTUAL,Western,342824,Cherokee County,NCG02958,,"Rural, Remote"
NCG17233,200328,200,Cherokee County Schools,370078000323,Murphy High School,Public high school in Murphy. Part of the Cherokee County Schools district.,,Q14708068,http://www.cherokee.k12.nc.us/mhs/,https://www.usnews.com/education/k12/washington/archbishop-murphy-high-school-323386,234 High School Circle  Murphy NC 28906 2516,Murphy,NCG10566,35.1003313,-84.0163292,Open,Regular School,Public,SUPPVIRTUAL,Western,342825,Cherokee County,NCG02958,,"Rural, Remote"
NCG17234,200350,200,Cherokee County Schools,370078002892,Tri-County Early College High,Public high school in Murphy. Part of the Cherokee County Schools district.,,,http://www.cherokee.k12.nc.us,,4650 E US 64 Alt.  Murphy NC 28906,Murphy,NCG10566,35.0657911,-83.9663853,Open,Regular School,Public,SUPPVIRTUAL,Western,342826,Cherokee County,NCG02958,,"Rural, Remote"
NCG17235,209204,209,Cherokee Central Schools,370015302936,Cherokee High School,Tribally operated high school in Cherokee.,,,https://chs.ccs-nc.org/,https://www.usnews.com/education/k12/alabama/cherokee-high-school-88,200 Ravensford Drive  Cherokee NC 28719,Cherokee,NCG02957,35.5139521,-83.296559,Open,Regular School,Federal,NOTVIRTUAL,Western,340710,Cherokee County,NCG02958,,"Rural, Distant"
NCG17236,210312,210,Edenton-Chowan Schools,370084000330,John A. Holmes High School,Public high school in Edenton. Part of the Edenton-Chowan Schools district.,,Q29094835,http://jah.edenton-chowan.net,,600 Woodard Street  Edenton NC 27932,Edenton,NCG04753,36.0662934,-76.6050764,Open,Regular School,Public,SUPPVIRTUAL,Northeast,341110,Chowan County,NCG03098,,"Rural, Distant"
