File,ID,Label,Feature type,Description,Secondary Feature Type,Related War
3-populated.csv,NCG00431,Avalon,Former community,"former community in W Rockingham County. Built about 1899 as a mill village on the Mayo River. On June 11, 1911, the mill was destroyed by fire, and soon afterward the 60 or so houses in Avalon, a Moravian church, a school, and a company store were moved on horse-drawn rollers to Mayodan, about 2 mi. sw.",,
3-populated.csv,NCG00433,Aventon,Community,"community in N Nash County on the head of Crooked Swamp. Named for the Avent family, which settled there about 1738; descendants still live on the original grant. A post office, Aventsville, opened there prior to 1828; Aventon post office operated from 1903 to 1911. Alt. 175.",,
3-populated.csv,NCG00438,Averasboro Township,Township,SE Harnett County.,,
3-populated.csv,NCG00439,Avery County,County,"was formed in 1911 from Mitchell, Watauga, and Caldwell Counties. In the NW section of the state, it is bounded by the state of Tennessee and by Watauga, Caldwell, Burke, McDowell, and Mitchell Counties. It was named for Colonel Waightstill Avery (1741-1821), Revolutionary soldier and attorney general of North Carolina. Area: 247 sq. mi. County seat: Newland, with an elevation of 3,589. Townships are Altamont, Banner Elk, Beech Mountain, Cranberry, Linville, Roaring Gap, Toe River, Wilson's Creek. Produces corn, dairy and beef cattle, Christmas trees, mica, hay, cabinets, textiles, kaolin, iron, sand and gravel. There are also deposits of olivine and asbestos in the county.",,
3-populated.csv,NCG00442,Avery Creek Township,Township,SW Buncombe County.,,
3-populated.csv,NCG00444,Avilla,Community,community in W Alexander County on Middle Little River. Served by post office from 1888 to 1906.,,
3-populated.csv,NCG00445,Avoca,Community,"community in E Bertie County on the site of Avoca Plantation, part of the eighteenth-century Nathanael Duckenfield estate. Name comes from the phrase ""sweet vale of Avoca"" in Thomas Moore's poem ""The Meeting of the Waters."" See also Black Walnut Point.",,
3-populated.csv,NCG00446,Avon,Community,"community on Hatteras Island, SE Dare County. Post office est. in 1873 as Kinnakeet. Post office renamed Avon in 1883. Alt. 3.",,
3-populated.csv,NCG00447,Avondale,Community,community in SE Rutherford County on Second Broad River between the communities of Caroleen on the N and Henrietta on the s.,,
3-populated.csv,NCG00449,Axtell,Community,"community in W Warren County between Long Branch and Phoebes Creek. Alt. 400. Settled during the Revolutionary War and first named Old Shatter, a corruption of Chateau. Shatter Muster Ground, used during the Civil War, was located there. The post office that was located there from 1885 until 1889 was named Shatter. Name changed to Axtell in 1890 for noted race horse.",,Civil War
3-populated.csv,NCG00450,Aycock,Community,community in N Wayne County and S Wilson County between Great Swamp and Aycock Swamp.,,
3-populated.csv,NCG00452,Aycock Crossing,Community,community in SW Wilson County.,,
3-populated.csv,NCG00456,Ayden,Town,town in S Pitt County. Inc. 1891. Name changed to Harriston in 1895 but changed back to Ayden in 1899. Alt. 64. Produces canned foods.,,
3-populated.csv,NCG00458,Ayden Township,Township,SW Pitt County.,,
3-populated.csv,NCG00459,Aydlett,Community,community on the W shore of Currituck Sound in central Currituck County. Probably named for first postmaster around 1909.,,
3-populated.csv,NCG00460,Ayersville,Community,"community in NE Stokes County served by post office, 1833-1915. Named for first postmaster, James Ayers.",Post office town,
3-populated.csv,NCG00462,Ayr,Former community,"former community in W Rutherford County near Lake Lure. Site of a pre-Civil War tannery that made saddles for the Confederate army during the war. A Scotsman, Francis Reynolds, operated the tannery and named the community for his native town. Post office est. there 1880, closed 1911.",,Civil War
3-populated.csv,NCG00463,Azalea,Community,"community in central Buncombe County, E of Asheville. Known as Gudger's Ford until renamed for the flowering shrub. Alt. 2,052.",,
3-populated.csv,NCG00465,Bacchus,Community,community in E Yancey County.,,
3-populated.csv,NCG00466,Bachelor,Community,community in SE Craven County on Clubfoot Creek.,,
3-populated.csv,NCG00472,Back Creek Township,Township,W central Randolph County.,,
3-populated.csv,NCG00480,Back Swamp Township,Township,central Robeson County.,,
3-populated.csv,NCG00486,Badin,Community,"community in NE Stanly County on Badin Lake. Alt. 400. Est. 1913 by Adrien Badin, French industrialist who operated aluminum-reduction plant there. Plant opened as Aluminium Francais in 1915, later operated by Aluminum Company of America, closed 2002.",,
3-populated.csv,NCG00488,Bagdad,Community,"community in N Davidson County served by post office, 1893-1902.",Post office town,
3-populated.csv,NCG00489,Bagley,Community,community in NE Johnston County. Named for local family.,,
3-populated.csv,NCG00491,Bahama,Community,"(ba-HAY-ma), community in N Durham County. Settled about 1880. Originally called Balltown until renamed. Bahama coined from the first two letters of the names of three prominent families-Ball, Harris, and Mangum. For a time in the nineteenth century, the post office name was Hunkadora. Alt. 507.",,
3-populated.csv,NCG00492,Bailey,Community,"community in W Davie County served by post office, 1890-1902.",Post office town,
3-populated.csv,NCG00501,Bailey Township,Township,SE Nash County.,,
3-populated.csv,NCG00502,Bailey's Camp,Community,community in NW Caldwell County.,,
3-populated.csv,NCG00505,Bain,Community,community in E Davidson County near the headwaters of Beaverdam Creek.,,
3-populated.csv,NCG00516,Bakers,Community,community in W central Union County.,,
3-populated.csv,NCG00519,Bakers Crossroads,Community,community in S Franklin County.,,
3-populated.csv,NCG00523,Bakersville,Town,"town and county seat, in central Mitchell County on Cane Creek. Alt. 2,457. Settled prior to 1857 and named for David Baker, who settled on a grant that he had at the site in 1797. During the latter part of the Civil War and until 1868 known as Davis, apparently in honor of Confederate president Jefferson Davis. Inc. 1868.",,Civil War
3-populated.csv,NCG00524,Bakersville Township,Township,central Mitchell County.,,
3-populated.csv,NCG00545,Bald Mountain Township,Township,NE Watauga County.,,
3-populated.csv,NCG00558,Baldwin,Community,"community in SW Ashe County. Named for family of early settlers. Alt. 3,100.",,
3-populated.csv,NCG00562,Baldwin Township,Township,NE Chatham County.,,
3-populated.csv,NCG00564,Balfour,Community,"community in central Henderson County now part of Hendersonville on its N side. Alt. 2,125. Railroad name was Smyth. Named for Capt. William Balfour Troy, who operated a rock quarry there in 1880 and was agent for the newly opened railroad.",,
3-populated.csv,NCG00565,Balfours,Community,"community in central Randolph County adjacent to Asheboro on the n, formerly known as North Asheboro. Named for an abandoned community of the same name in W central Randolph County, SW of Asheboro, which was the home of Col. Andrew Balfour, Revolutionary patriot. Spero, formerly a community in its own right, is now considered to be a part of Balfours.",,
3-populated.csv,NCG00566,Ball,Community,community in NW Ashe County. Formerly a post office.,,
3-populated.csv,NCG00573,Ballard,Community,"community in N Martin County, named for the plantation of John Bryant located near there in 1734. The first court in Martin County met in the community on the land of John Griffin, 1774.",,
3-populated.csv,NCG00577,Ballard Crossroads,Community,community in SW Gates County.,,
3-populated.csv,NCG00579,Ballards Crossroads,Community,community in W Pitt County.,,
3-populated.csv,NCG00583,Ballentine's Mills,Community,community in S Wake County.,,
3-populated.csv,NCG00584,Ballou Hill,Community,community near Balsam on Jones Creek in NE Jackson County.,,
3-populated.csv,NCG00589,Balm,Community,community in NE Avery County.,,
3-populated.csv,NCG00590,Balsam,Town,"town in NE Jackson County. Inc. in 1951, but not active in municipal affairs. Named for Balsam Mountains. Has highest standard-gauge railroad E of Rocky Mountains. Alt. 3,315.",,
3-populated.csv,NCG00596,Balsam Grove,Community,community in W Transylvania County on North Fork French Broad River.,,
3-populated.csv,NCG00600,Baltic,Community,community in W Duplin County. Alt. 146.,,
3-populated.csv,NCG00601,Baltimore,Community,community in E Davie County. Alt. 828. Site of a community store from the 1880s.,,
3-populated.csv,NCG00602,Bamboo,Community,community in S Watauga County on Sawpit Branch.,,
3-populated.csv,NCG00603,Bandana,Community,"community in W Mitchell County on Toe River. Alt. 2,331. Name said to have been given after a railroad brakeman left a bandana tied to a laurel bush to mark the location of a station.",,
3-populated.csv,NCG00604,Bandy,Community,community in E Catawba County. Named for pioneer Bandy family.,,
3-populated.csv,NCG00606,Bandy Township,Township,"SE Catawba County. Named for George Bandy, Virginian, who settled in Lincoln County, 1783.",,
3-populated.csv,NCG00607,Bangor,Community,"community in NW Wake County served by post office, 1888-1904.",Post office town,
3-populated.csv,NCG00612,Banks,Community,community in S Wake County.,,
3-populated.csv,NCG00617,Banner Elk,Town,"town in NE Avery County on Elk River at the mouth of Shawneehaw Creek. Alt. 3,710. Inc. 1891 as Shawneehaw; reincorporated 1911 as Banner Elk. First settlers said to have arrived at the site about 1825. Named for the Banner family, early settlers on the Elk River. Lees-McRae College is there.",,
3-populated.csv,NCG00619,Banner Elk Township,Township,NE Avery County.,,
3-populated.csv,NCG00620,Banner Township,Township,S Johnston County.,,
3-populated.csv,NCG00622,Bannerman's,Community,"or Bannerman's Bridge, community in E Pender County on Northeast Cape Fear River. Est. prior to the Revolution, but now largely abandoned.",,
3-populated.csv,NCG00623,Bannertown,Community,community in NE Surry County.,,
3-populated.csv,NCG00625,Baptist Church Township,Former community,"former township in central Cabarrus County. Now township no. 11. In 1945 a part of the township was annexed to Concord, coextensive with Concord township.",,
3-populated.csv,NCG00629,Barbecue Township,Township,SW Harnett County.,,
3-populated.csv,NCG00630,Barber,Community,"community in W Rowan County. Two lines of the railroad cross there, hence sometimes called Barber's Junction. Named either for W. P. Barber, from whom the railroad purchased land for the station, or for R. L. Barber, first postmaster. Alt. 752.",,
3-populated.csv,NCG00633,Barclaysville,Community,community in NE Harnett County. Once the center of the Barclay-Barbee naval stores industry.,,
3-populated.csv,NCG00634,Barco,Community,community in central Currituck County. Named for first postmaster. See also Coinjock.,,
3-populated.csv,NCG00642,Barham,Community,community in NE Wake County.,,
3-populated.csv,NCG00643,Barium Springs,Community,"community and former health resort in S Iredell County. Known by the Indians as Poison Springs; developed in the 1880s as Linsters Springs. Post office name changed from Poison Springs to Barium Springs in 1889. Named for springs that contain barium salts and other minerals. Presbyterian Orphans Home est. there, 1891.",,
3-populated.csv,NCG00646,Barker Heights,Community,community in central Henderson County on S side of Hendersonville. Home to regional airport.,,
