gazetteer_id,object_id,ein,wikidata_id,name,street,city,state,zip,affiliation,ruling,loc_name,geocoded_status,match_addr,addr_type,addnum,side,stpredir,stpretype,stname,sttype,staddr,city_2,county,postal,x,y,arc_address,arc_city,arc_postal,winter_address,religion,desc,website,phone
,119294,870705052,,ABUNDANT LIFE DELIVERANCE MINISTRIES INTERNATIONAL INC,610 BELL FORK RD,JACKSONVILLE,NC,28540,3,200508,POINTADDRESS,M,"610 BELL FORK RD, JACKSONVILLE, NORTH CAROLINA, 28540",POINTADDRESS,610,L,NOT AVAILABLE,NOT AVAILABLE,BELL FORK,RD,610 BELL FORK RD,JACKSONVILLE,ONSLOW,28540,-77.390249,34.753063,610 BELL FORK RD,JACKSONVILLE,28540,,,,,
,105734,562242931,,ABUNDANT LIFE DELIVERANCE OUTREACH MINISTRIES INC,PO BOX 1845,HUNTERSVILLE,NC,28070,3,200108,POSTAL,M,"28070, HUNTERSVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HUNTERSVILLE,NOT AVAILABLE,28070,-80.850952,35.4113,PO BOX 1845,HUNTERSVILLE,28070,,,,,
,110085,581416129,,ABUNDANT LIFE FAITH CHURCH,11759 DORRIE DR,STANFIELD,NC,28163,3,198102,STREETNAME,M,"DORRIE DR, STANFIELD, NORTH CAROLINA, 28163",STREETNAME,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DORRIE,DR,DORRIE DR,STANFIELD,STANLY,28163,-80.408544,35.211091,11759 DORRIE DR,STANFIELD,28163,,,,,
,31421,10817056,,ABUNDANT LIFE FAITH MINISTRY,1607 FARRINGTON POINT RD,CHAPEL HILL,NC,27517,3,200506,POINTADDRESS,M,"1607 FARRINGTON POINT RD, CHAPEL HILL, NORTH CAROLINA, 27517",POINTADDRESS,1607,L,NOT AVAILABLE,NOT AVAILABLE,FARRINGTON POINT,RD,1607 FARRINGTON POINT RD,CHAPEL HILL,CHATHAM,27517,-79.017185,35.817085,1607 FARRINGTON POINT RD,CHAPEL HILL,27517,,,,,
,110305,581510291,,ABUNDANT LIFE FELLOWSHIP OF JACKSONVILLE INCORPORATED,PO BOX 102,JACKSONVILLE,NC,28541,3,198305,POSTAL,M,"28541, JACKSONVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,JACKSONVILLE,NOT AVAILABLE,28541,-77.422112,34.750041,PO BOX 102,JACKSONVILLE,28541,,,,,
,110386,581659217,,ABUNDANT LIFE FULL GOSPEL BAPTIST CHURCH INC,615 RAYMOND DR,WENDELL,NC,27591,3,198602,POINTADDRESS,M,"615 RAYMOND DR, WENDELL, NORTH CAROLINA, 27591",POINTADDRESS,615,R,NOT AVAILABLE,NOT AVAILABLE,RAYMOND,DR,615 RAYMOND DR,WENDELL,WAKE,27591,-78.357502,35.785337,615 RAYMOND DR,WENDELL,27591,,,,,
,85035,452294363,,ABUNDANT LIFE GROUP INC,300 HAYNE STRETCH RD,AUTRYVILLE,NC,28318,3,201111,POINTADDRESS,M,"300 HAYNE STRETCH RD, AUTRYVILLE, NORTH CAROLINA, 28318",POINTADDRESS,300,L,NOT AVAILABLE,NOT AVAILABLE,HAYNE STRETCH,RD,300 HAYNE STRETCH RD,AUTRYVILLE,SAMPSON,28318,-78.585569,34.977884,300 HAYNE STRETCH RD,AUTRYVILLE,28318,,,,,
,105698,562235014,,ABUNDANT LIFE LUTHERAN CHURCH INC,PO BOX 29765,CHARLOTTE,NC,28229,9,194107,POSTAL,M,"28229, CHARLOTTE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHARLOTTE,NOT AVAILABLE,28229,-80.734092,35.20335,PO BOX 29765,CHARLOTTE,28229,,,,,
,119270,861156035,,ABUNDANT LIFE MINISTRIES,PO BOX 134,RED OAK,NC,27868,3,200706,POSTAL,M,"27868, RED OAK, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RED OAK,NOT AVAILABLE,27868,-77.902348,36.033498,PO BOX 134,RED OAK,27868,,,,,
,47851,264264282,,ABUNDANT LIFE MINISTRIES OF GASTONIA INC,800 SHANNON BRADLEY RD,GASTONIA,NC,28052,3,201808,POINTADDRESS,M,"800 SHANNON BRADLEY RD, GASTONIA, NORTH CAROLINA, 28052",POINTADDRESS,800,R,NOT AVAILABLE,NOT AVAILABLE,SHANNON BRADLEY,RD,800 SHANNON BRADLEY RD,GASTONIA,GASTON,28052,-81.238609,35.265574,800 SHANNON BRADLEY RD,GASTONIA,28052,,,,,
,103638,561429418,,ABUNDANT LIFE TEMPLE OF JESUS CHRIST,PO BOX 25754,RALEIGH,NC,27611,3,198511,POSTAL,M,"27611, RALEIGH, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RALEIGH,NOT AVAILABLE,27611,-78.634654,35.780364,PO BOX 25754,RALEIGH,27611,,,,,
,116399,811492608,,ABUNDANT SPRINGS INC,14 MIDDLE LAUREL CHURCH RD,MARSHALL,NC,28753,3,201612,STREETADDRESS,M,"14 MIDDLE LAUREL CHURCH RD, MARSHALL, NORTH CAROLINA, 28753",STREETADDRESS,14,R,NOT AVAILABLE,NOT AVAILABLE,MIDDLE LAUREL CHURCH,RD,14 MIDDLE LAUREL CHURCH RD,MARSHALL,MADISON,28753,-82.704581,35.968816,14 MIDDLE LAUREL CHURCH RD,MARSHALL,28753,,,,,
,105660,562222758,,ABUNDENT LIFE CHRISTIAN MINISTRIES OF RICHMOND COUNTY INC,PO BOX 71,HAMLET,NC,28345,3,200502,POSTAL,M,"28345, HAMLET, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HAMLET,NOT AVAILABLE,28345,-79.7102,34.885942,PO BOX 71,HAMLET,28345,,,,,
,104607,561872348,,ABYSSINIAN ASSEMBLY OF THE LIVING GOD,45 ANGELA WAY,DURHAM,NC,27703,3,199509,POINTADDRESS,M,"45 ANGELA WAY, DURHAM, NORTH CAROLINA, 27703",POINTADDRESS,45,L,NOT AVAILABLE,NOT AVAILABLE,ANGELA,WAY,45 ANGELA WAY,DURHAM,DURHAM,27703,-78.810459,35.993314,45 ANGELA WAY,DURHAM,27703,,,,,
,33245,141878406,,ACCESS OUTREACH MINISTRY,2837 GLADE ASTER CT,RALEIGH,NC,27604,3,200903,POINTADDRESS,M,"2837 GLADE ASTER CT, RALEIGH, NORTH CAROLINA, 27604",POINTADDRESS,2837,R,NOT AVAILABLE,NOT AVAILABLE,GLADE ASTER,CT,2837 GLADE ASTER CT,RALEIGH,WAKE,27604,-78.568802,35.818014,2837 GLADE ASTER CT,RALEIGH,27604,,,,,
,40874,237088094,,ACORN RIDGE BAPTIST CHURCH,288 ACORN RIDGE RD,ROBBINS,NC,27325,3,197012,POINTADDRESS,M,"288 ACORN RIDGE RD, ROBBINS, NORTH CAROLINA, 27325",POINTADDRESS,288,L,NOT AVAILABLE,NOT AVAILABLE,ACORN RIDGE,RD,288 ACORN RIDGE RD,ROBBINS,MOORE,27325,-79.611667,35.462316,288 ACORN RIDGE RD,ROBBINS,27325,,,,,
,103457,561394356,,ACQUONI BAPTIST CHURCH,PO BOX 1149,CHEROKEE,NC,28719,3,200311,POSTAL,M,"28719, CHEROKEE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHEROKEE,NOT AVAILABLE,28719,-83.313289,35.497988,PO BOX 1149,CHEROKEE,28719,,,,,
,36890,208905734,,ACTS 2-42 MINISTRIES INC,505 JACKSON CT,JACKSONVILLE,NC,28540,3,201709,POINTADDRESS,M,"505 JACKSON CT, JACKSONVILLE, NORTH CAROLINA, 28540",POINTADDRESS,505,L,NOT AVAILABLE,NOT AVAILABLE,JACKSON,CT,505 JACKSON CT,JACKSONVILLE,ONSLOW,28540,-77.532326,34.690575,505 JACKSON CT,JACKSONVILLE,28540,,,,,
,51132,300407604,,ACTS II MINISTRY,PO BOX 3707,HICKORY,NC,28603,3,200301,POSTAL,M,"28603, HICKORY, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HICKORY,NOT AVAILABLE,28603,-81.39384,35.71985,PO BOX 3707,HICKORY,28603,,,,,
,66344,363789914,,ACTS OF THE APOSTLES FAITH INCORPORATED,PO BOX 2633,HUNTERSVILLE,NC,28070,3,200902,POSTAL,M,"28070, HUNTERSVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HUNTERSVILLE,NOT AVAILABLE,28070,-80.850952,35.4113,PO BOX 2633,HUNTERSVILLE,28070,,,,,
,115921,800898071,,ACTS REVIVAL CHURCH INTERNATIONAL,954 SHINING WIRE WAY,MORRISVILLE,NC,27560,3,201406,POINTADDRESS,M,"954 SHINING WIRE WAY, MORRISVILLE, NORTH CAROLINA, 27560",POINTADDRESS,954,L,NOT AVAILABLE,NOT AVAILABLE,SHINING WIRE,WAY,954 SHINING WIRE WAY,MORRISVILLE,WAKE,27560,-78.839624,35.824021,954 SHINING WIRE WAY,MORRISVILLE,27560,,,,,
,104219,561723169,,ACTS TEMPLE CHRISTIAN FELLOWSHIP MINISTRIES,10925 RANDLEMAN RD,RANDLEMAN,NC,27317,9,196408,POINTADDRESS,M,"10925 RANDLEMAN RD, RANDLEMAN, NORTH CAROLINA, 27317",POINTADDRESS,10925,L,NOT AVAILABLE,NOT AVAILABLE,RANDLEMAN,RD,10925 RANDLEMAN RD,RANDLEMAN,RANDOLPH,27317,-79.811753,35.903611,10925 RANDLEMAN RD,RANDLEMAN,27317,,,,,
,104431,561795704,,ADAMS FARM COMMUNITY CHURCH,5113 MACKAY RD,JAMESTOWN,NC,27282,9,196703,STREETADDRESS,M,"5113 MACKAY RD, JAMESTOWN, NORTH CAROLINA, 27282",STREETADDRESS,5113,R,NOT AVAILABLE,NOT AVAILABLE,MACKAY,RD,5113 MACKAY RD,JAMESTOWN,GUILFORD,27282,-79.926028,36.021219,5113 MACKAY RD,JAMESTOWN,27282,,,,,
,91711,472893466,,ADDIS HIWOT ETHIOPIAN EVANGELICAL CHURCH OF THE SOUTH ATLANTIC DISTR,2414 N SHARON AMITY RD,CHARLOTTE,NC,28205,9,201404,POINTADDRESS,M,"2414 N SHARON AMITY RD, CHARLOTTE, NORTH CAROLINA, 28205",POINTADDRESS,2414,R,N,NOT AVAILABLE,SHARON AMITY,RD,2414 N SHARON AMITY RD,CHARLOTTE,MECKLENBURG,28205,-80.767439,35.193451,2414 N SHARON AMITY RD,CHARLOTTE,28205,,,,,
,103828,561508018,,ADONAI TEMPLE INCORPORATED,153 ROLLER MILL RD,FRANKLIN,NC,28734,3,198606,STREETADDRESS,M,"153 ROLLER MILL RD, FRANKLIN, NORTH CAROLINA, 28734",STREETADDRESS,153,L,NOT AVAILABLE,NOT AVAILABLE,ROLLER MILL,RD,153 ROLLER MILL RD,FRANKLIN,MACON,28734,-83.403644,35.168885,153 ROLLER MILL RD,FRANKLIN,28734,,,,,
,,,,Adrian L Shuford Jr YMCA,,Conover,NC,,,,,,,,,,,,,,,,,,35.7065217,-81.2186933,,,,Conover,CHRISTIAN,,,
,116443,811660133,,ADVANCE CHURCH,PO BOX 201,RAEFORD,NC,28376,3,201706,POSTAL,M,"28376, RAEFORD, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RAEFORD,NOT AVAILABLE,28376,-79.22649,34.98209,PO BOX 201,RAEFORD,28376,,,,,
,106225,566053709,,ADVANCE METHODIST CHURCH,P0 2021,ADVANCE,NC,27006,9,197410,POSTAL,M,"27006, ADVANCE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ADVANCE,NOT AVAILABLE,27006,-80.406506,35.944731,P0 2021,ADVANCE,27006,,,,,
,102711,561082021,,ADVENT CHRISTIAN CONFERENCE OF EASTERN NORTH CAROLINA INC,PO BOX 726,FOUR OAKS,NC,27524,9,195809,POSTAL,M,"27524, FOUR OAKS, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FOUR OAKS,NOT AVAILABLE,27524,-78.428945,35.443631,PO BOX 726,FOUR OAKS,27524,,,,,
,63869,362298423,,ADVENT CHRISTIAN GENERAL CONFERENCE OF AMERICA,PO BOX 690848,CHARLOTTE,NC,28227,8,195809,POSTAL,M,"28227, CHARLOTTE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHARLOTTE,NOT AVAILABLE,28227,-80.699399,35.189267,PO BOX 690848,CHARLOTTE,28227,,,,,
,102864,561182420,,ADVENT LUTHERAN CHURCH,8840 UNIVERSITY CITY BLVD,CHARLOTTE,NC,28213,9,198804,POINTADDRESS,M,"8840 UNIVERSITY CITY BLVD, CHARLOTTE, NORTH CAROLINA, 28213",POINTADDRESS,8840,R,NOT AVAILABLE,NOT AVAILABLE,UNIVERSITY CITY,BLVD,8840 UNIVERSITY CITY BLVD,CHARLOTTE,MECKLENBURG,28213,-80.734589,35.299654,8840 UNIVERSITY CITY BLVD,CHARLOTTE,28213,,,,,
,103590,561414613,,ADVENT LUTHERAN CHURCH,118 REVELY ST,SPINDALE,NC,28160,9,198804,STREETADDRESS,M,"118 REVELY ST, SPINDALE, NORTH CAROLINA, 28160",STREETADDRESS,118,L,NOT AVAILABLE,NOT AVAILABLE,REVELY,ST,118 REVELY ST,SPINDALE,RUTHERFORD,28160,-81.929891,35.355878,118 REVELY ST,SPINDALE,28160,,,,,
,103938,561582031,,ADVENT LUTHERAN CHURCH,230 ERWIN RD,CHAPEL HILL,NC,27514,9,194107,POINTADDRESS,M,"230 ERWIN RD, CHAPEL HILL, NORTH CAROLINA, 27514",POINTADDRESS,230,R,NOT AVAILABLE,NOT AVAILABLE,ERWIN,RD,230 ERWIN RD,CHAPEL HILL,ORANGE,27514,-79.018204,35.949928,230 ERWIN RD,CHAPEL HILL,27514,,,,,
,104223,561725508,,ADVENTIST CHRISTIAN ACADEMY,4601 EMORY LN,CHARLOTTE,NC,28211,9,194704,POINTADDRESS,M,"4601 EMORY LN, CHARLOTTE, NORTH CAROLINA, 28211",POINTADDRESS,4601,R,NOT AVAILABLE,NOT AVAILABLE,EMORY,LN,4601 EMORY LN,CHARLOTTE,MECKLENBURG,28211,-80.787561,35.17851,4601 EMORY LN,CHARLOTTE,28211,,,,,
,120441,911986560,,AEGA MINISTRIES INTERNATIONAL INC,69 CUDDINGTON RD,KENLY,NC,27542,9,199207,POINTADDRESS,M,"69 CUDDINGTON RD, KENLY, NORTH CAROLINA, 27542",POINTADDRESS,69,L,NOT AVAILABLE,NOT AVAILABLE,CUDDINGTON,RD,69 CUDDINGTON RD,KENLY,JOHNSTON,27542,-78.100125,35.545222,69 CUDDINGTON RD,KENLY,27542,,,,,
,56183,320504285,,AFFILIATE CHAPEL 2063 OF THE AFFILIATE OF DIVINE LOVE INC,4192 ISLAND FORD RD,BREVARD,NC,28712,9,197702,POINTADDRESS,M,"4192 ISLAND FORD RD, BREVARD, NORTH CAROLINA, 28712",POINTADDRESS,4192,R,NOT AVAILABLE,NOT AVAILABLE,ISLAND FORD,RD,4192 ISLAND FORD RD,BREVARD,TRANSYLVANIA,28712,-82.735931,35.183164,4192 ISLAND FORD RD,BREVARD,28712,,,,,
,87218,460713248,,AFRICA ON FIRE FOUNDATION INC,2701 N CENTENNIAL ST UNIT D,HIGH POINT,NC,27265,3,201410,POINTADDRESS,M,"2701 N CENTENNIAL ST, HIGH POINT, NORTH CAROLINA, 27265",POINTADDRESS,2701,L,N,NOT AVAILABLE,CENTENNIAL,ST,2701 N CENTENNIAL ST,HIGH POINT,GUILFORD,27265,-80.000289,35.997415,2701 N CENTENNIAL ST UNIT D,HIGH POINT,27265,,,,,
,104279,561746227,,AGAPE CHRISTIAN CHURCH,PO BOX 4391,CHAPLE HILL,NC,27515,3,199409,POSTAL,M,"27515, CHAPEL HILL, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHAPEL HILL,NOT AVAILABLE,27515,-79.031121,35.92841,PO BOX 4391,CHAPLE HILL,27515,,,,,
,31974,30463537,,AGAPE CHRISTIAN WORSHIP CENTER,5764 HILLTOP ST,HOPE MILLS,NC,28348,3,201611,STREETADDRESS,M,"5764 HILLTOP ST, HOPE MILLS, NORTH CAROLINA, 28306",STREETADDRESS,5764,L,NOT AVAILABLE,NOT AVAILABLE,HILLTOP,ST,5764 HILLTOP ST,HOPE MILLS,CUMBERLAND,28306,-78.954747,34.973496,5764 HILLTOP ST,HOPE MILLS,28348,,,,,
,102044,550741880,,AGAPE FAITH CENTER,PO BOX 1519,CLEMMONS,NC,27012,3,199801,POSTAL,M,"27012, CLEMMONS, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CLEMMONS,NOT AVAILABLE,27012,-80.380801,36.027021,PO BOX 1519,CLEMMONS,27012,,,,,
,103162,561335071,,AGAPE FAITH CHURCH INC,PO BOX 630,CLEMMONS,NC,27012,3,198409,POSTAL,M,"27012, CLEMMONS, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CLEMMONS,NOT AVAILABLE,27012,-80.380801,36.027021,PO BOX 630,CLEMMONS,27012,,,,,
,91576,472577648,,AGAPE FAITH MINISTRIES,913 KENREED DR,THOMASVILLE,NC,27360,3,201508,POINTADDRESS,M,"913 KENREED DR, THOMASVILLE, NORTH CAROLINA, 27360",POINTADDRESS,913,L,NOT AVAILABLE,NOT AVAILABLE,KENREED,DR,913 KENREED DR,THOMASVILLE,DAVIDSON,27360,-80.065158,35.904238,913 KENREED DR,THOMASVILLE,27360,,,,,
,32875,113730832,,AGAPE GLOBAL MINISTRIES,6613 CAUDELL PL,CHARLOTTE,NC,28215,3,200502,POINTADDRESS,M,"6613 CAUDELL PL, CHARLOTTE, NORTH CAROLINA, 28215",POINTADDRESS,6613,L,NOT AVAILABLE,NOT AVAILABLE,CAUDELL,PL,6613 CAUDELL PL,CHARLOTTE,MECKLENBURG,28215,-80.745976,35.253435,6613 CAUDELL PL,CHARLOTTE,28215,,,,,
,105600,562204900,,AGAPE HARVEST CHURCH,207 MAUMEE CT,CARY,NC,27513,3,200103,POINTADDRESS,M,"207 MAUMEE CT, CARY, NORTH CAROLINA, 27513",POINTADDRESS,207,L,NOT AVAILABLE,NOT AVAILABLE,MAUMEE,CT,207 MAUMEE CT,CARY,WAKE,27513,-78.825925,35.771774,207 MAUMEE CT,CARY,27513,,,,,
,105801,562264468,,AGAPE INTERNATIONAL MINISTRIES,1409 MOSS CREEK DR,HARRISBURG,NC,28075,3,200402,POINTADDRESS,M,"1409 MOSS CREEK DR, HARRISBURG, NORTH CAROLINA, 28075",POINTADDRESS,1409,R,NOT AVAILABLE,NOT AVAILABLE,MOSS CREEK,DR,1409 MOSS CREEK DR,HARRISBURG,CABARRUS,28075,-80.59958,35.322022,1409 MOSS CREEK DR,HARRISBURG,28075,,,,,
,103192,561343563,,AGAPE KURE BEACH MINISTRIES INC,1369 TYLER DEWAR LN,FUQUAY VARINA,NC,27526,9,196308,POINTADDRESS,M,"1369 TYLER DEWAR LN, FUQUAY-VARINA, NORTH CAROLINA, 27526",POINTADDRESS,1369,R,NOT AVAILABLE,NOT AVAILABLE,TYLER DEWAR,LN,1369 TYLER DEWAR LN,FUQUAY-VARINA,HARNETT,27526,-78.955795,35.515677,1369 TYLER DEWAR LN,FUQUAY VARINA,27526,,,,,
,105480,562172491,,AGAPE LIFE MINISTRIES INC,PO BOX 1187,RICHLANDS,NC,28574,3,200102,POSTAL,M,"28574, RICHLANDS, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RICHLANDS,NOT AVAILABLE,28574,-77.547476,34.897558,PO BOX 1187,RICHLANDS,28574,,,,,
,92373,474619204,,AGAPE MINISTRY NETWORK INC,4509 CONCORD HWY,MONROE,NC,28110,9,199202,POINTADDRESS,M,"4509 CONCORD HWY, MONROE, NORTH CAROLINA, 28110",POINTADDRESS,4509,L,NOT AVAILABLE,NOT AVAILABLE,CONCORD,HWY,4509 CONCORD HWY,MONROE,UNION,28110,-80.530245,35.072047,4509 CONCORD HWY,MONROE,28110,,,,,
,105812,562268035,,AGAPE UNIT CARE MINISTRY INC,205 RURITAN DR,FAYETTEVILLLE,NC,28314,3,200204,POINTADDRESS,M,"205 RURITAN DR, FAYETTEVILLE, NORTH CAROLINA, 28314",POINTADDRESS,205,R,NOT AVAILABLE,NOT AVAILABLE,RURITAN,DR,205 RURITAN DR,FAYETTEVILLE,CUMBERLAND,28314,-78.973649,35.071218,205 RURITAN DR,FAYETTEVILLLE,28314,,,,,
,57379,341275248,,AGAPE WORD CHURCH INC,8220 COOSA CT,RALEIGH,NC,27616,3,197905,POINTADDRESS,M,"8220 COOSA CT, RALEIGH, NORTH CAROLINA, 27616",POINTADDRESS,8220,R,NOT AVAILABLE,NOT AVAILABLE,COOSA,CT,8220 COOSA CT,RALEIGH,WAKE,27616,-78.543448,35.891735,8220 COOSA CT,RALEIGH,27616,,,,,
,36142,205292468,,AGLOW INTERNATIONAL,1000 PARKVIEW DR APT M2,LUMBERTON,NC,28358,9,197309,STREETADDRESS,M,"1000 PARKVIEW DR, LUMBERTON, NORTH CAROLINA, 28358",STREETADDRESS,1000,R,NOT AVAILABLE,NOT AVAILABLE,PARKVIEW,DR,1000 PARKVIEW DR,LUMBERTON,ROBESON,28358,-79.027268,34.609994,1000 PARKVIEW DR APT M2,LUMBERTON,28358,,,,,
,43030,237409850,,AGLOW INTERNATIONAL,2109 MILLPINE DR,RALEIGH,NC,27614,9,197309,POINTADDRESS,M,"2109 MILLPINE DR, RALEIGH, NORTH CAROLINA, 27614",POINTADDRESS,2109,R,NOT AVAILABLE,NOT AVAILABLE,MILLPINE,DR,2109 MILLPINE DR,RALEIGH,WAKE,27614,-78.624323,35.936587,2109 MILLPINE DR,RALEIGH,27614,,,,,
,46140,260253609,,AGLOW INTERNATIONAL,7 HEATHERFORD CT,DURHAM,NC,27704,9,197309,POINTADDRESS,M,"7 HEATHERFORD CT, DURHAM, NORTH CAROLINA, 27704",POINTADDRESS,7,L,NOT AVAILABLE,NOT AVAILABLE,HEATHERFORD,CT,7 HEATHERFORD CT,DURHAM,DURHAM,27704,-78.808028,36.017964,7 HEATHERFORD CT,DURHAM,27704,,,,,
,47140,262673024,,AGLOW INTERNATIONAL,PO BOX 2427,SANFORD,NC,27331,9,197309,POSTAL,M,"27331, SANFORD, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SANFORD,NOT AVAILABLE,27331,-79.166211,35.469071,PO BOX 2427,SANFORD,27331,,,,,
,49856,273218028,,AGLOW INTERNATIONAL,PO BOX 29510,CHARLOTTE,NC,28229,9,197309,POSTAL,M,"28229, CHARLOTTE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHARLOTTE,NOT AVAILABLE,28229,-80.734092,35.20335,PO BOX 29510,CHARLOTTE,28229,,,,,
,50267,274243835,,AGLOW INTERNATIONAL,1001 GRAND SUMMIT BLVD APT 1047,CONCORD,NC,28027,9,197309,POINTADDRESS,M,"1001 GRAND SUMMIT BLVD, CONCORD, NORTH CAROLINA, 28027",POINTADDRESS,1001,L,NOT AVAILABLE,NOT AVAILABLE,GRAND SUMMIT,BLVD,1001 GRAND SUMMIT BLVD,CONCORD,CABARRUS,28027,-80.681978,35.417988,1001 GRAND SUMMIT BLVD APT 1047,CONCORD,28027,,,,,
,50492,275047076,,AGLOW INTERNATIONAL,124 SCALES ST,ROCKINGHAM,NC,28379,9,197309,POINTADDRESS,M,"124 SCALES ST, ROCKINGHAM, NORTH CAROLINA, 28379",POINTADDRESS,124,L,NOT AVAILABLE,NOT AVAILABLE,SCALES,ST,124 SCALES ST,ROCKINGHAM,RICHMOND,28379,-79.766194,34.938543,124 SCALES ST,ROCKINGHAM,28379,,,,,
,85608,453678795,,AGLOW INTERNATIONAL,2905 BENJAMIN HILL CIR,RALEIGH,NC,27610,9,197309,POINTADDRESS,M,"2905 BENJAMIN HILL CIR, RALEIGH, NORTH CAROLINA, 27610",POINTADDRESS,2905,R,NOT AVAILABLE,NOT AVAILABLE,BENJAMIN HILL,CIR,2905 BENJAMIN HILL CIR,RALEIGH,WAKE,27610,-78.535202,35.739625,2905 BENJAMIN HILL CIR,RALEIGH,27610,,,,,
,86065,454723774,,AGLOW INTERNATIONAL,105 BROOKMEADE DR,STATESVILLE,NC,28625,9,197309,POINTADDRESS,M,"105 BROOKMEADE DR, STATESVILLE, NORTH CAROLINA, 28625",POINTADDRESS,105,R,NOT AVAILABLE,NOT AVAILABLE,BROOKMEADE,DR,105 BROOKMEADE DR,STATESVILLE,IREDELL,28625,-80.813834,35.805035,105 BROOKMEADE DR,STATESVILLE,28625,,,,,
,87270,460817229,,AGLOW INTERNATIONAL,2107-A KOONCE ST APT A,GOLDSBORO,NC,27530,9,197309,STREETADDRESS,M,"2107 KOONCE ST, GOLDSBORO, NORTH CAROLINA, 27530",STREETADDRESS,2107,L,NOT AVAILABLE,NOT AVAILABLE,KOONCE,ST,2107 KOONCE ST,GOLDSBORO,WAYNE,27530,-78.003731,35.354902,2107-A KOONCE ST APT A,GOLDSBORO,27530,,,,,
,88426,463259114,,AGLOW INTERNATIONAL,3118 GENLEE DR,DURHAM,NC,27704,9,197309,POINTADDRESS,M,"3118 GENLEE DR, DURHAM, NORTH CAROLINA, 27704",POINTADDRESS,3118,R,NOT AVAILABLE,NOT AVAILABLE,GENLEE,DR,3118 GENLEE DR,DURHAM,DURHAM,27704,-78.872796,36.063035,3118 GENLEE DR,DURHAM,27704,,,,,
