id,label,description,type,counties,geonameid,latitude,longitude
NCG19652,Bearpen Ridge,"N Swain County in Great Smoky Mountains National Park, a short spur of Noland Ridge extending se.",ridge,Swain,4500178,35.53798,-83.57841
NCG19653,Bearpen Ridge,SW Yancey County between Sodom Branch and Indian Creek.,ridge,Yancey,4454300,35.8315,-82.40124
NCG19654,Bearskin Creek,rises in N Granville County and flows N into Grassy Creek.,creek,Granville,4454303,36.44848,-78.70945
NCG19655,Bearwallow Branch,rises in NE Swain County and flows SW into Bradley Fork.,branch,Swain,4454319,35.62399,-83.32654
NCG19656,Bearwallow Creek,rises in NW Mitchell County and flows SW into Pigeonroost Creek.,creek,Mitchell,4454324,36.10706,-82.27735
NCG19657,Bearwallow Creek,rises in SW Transylvania County and flows SE into Toxaway River.,creek,Transylvania,4454325,35.08205,-82.90458
NCG19658,Bearwallow Creek,rises in E Yancey County and flows N into Little Crabtree Creek.,creek,Yancey,,,
NCG19659,Bearwallow Ridge,"N Swain County, extends NE from the confluence of Proctor Creek and Hazel Creek to Proctor Ridge.",ridge,Swain,4454333,35.54471,-83.60309
NCG19660,Beasley Branch,rises in W Gates County and flows SE into Run of Swamp.,branch,Gates,4454340,36.42904,-76.90413
NCG19661,Beaver Creek,"community in S central Ashe County. Alt. approx. 2,990.",community,Ashe,4454400,36.33179,-81.42871
NCG19662,Beaver Creek,rises in S central Ashe County and flows SE into South Fork New River.,creek,Ashe,4454400,36.33179,-81.42871
NCG19663,Beaver Creek,"rises in NE Caldwell County and flows N into Wilkes County, where it enters into Yadkin River.",creek,Caldwell|Wilkes,4454401,36.09569,-81.34843
NCG19664,Beaver Creek,"rises in W Wake County and flows SW into E Chatham County, where it enters New Hope Creek.",creek,Chatham|Wake,4454402,35.69987,-79.04196
NCG19665,Beaver Creek,rises in NE Cherokee County and flows SE into Valley River.,creek,Cherokee,4454403,35.20592,-83.83407
NCG19666,Beaver Creek,"about 13 mi. long, rises on the NE slope of Vaughn Hill in the Fort Bragg Military Reservation, NW Cumberland County, and flows E then S into Little Rockfish Creek.",creek,Cumberland,4462711,35.00489,-78.96725
NCG19667,Beaver Creek,rises in E Forsyth County and flows NE into Reedy Fork Creek in NW Guilford County.,creek,Forsyth|Guilford,4454409,36.04319,-79.66364
NCG19668,Beaver Creek,"rises in W Guilford County and flows W into Alamance County, where it enters Great Alamance Creek.",creek,Guilford|Alamance,4454409,36.04319,-79.66364
NCG19669,Beaver Creek,"rises in SW Harnett County near the junction of Harnett-Lee-Moore county lines and flows SW then SE into Moore County, where it enters Crains Creek.",creek,Harnett|Lee|Moore,4454415,35.25432,-79.22836
NCG19670,Beaver Creek,rises in E Hoke County and flows SE into Rockfish Creek.,creek,Hoke,4454410,34.96961,-79.11309
NCG19671,Beaver Creek,rises in E Mitchell County and flows SE into North Toe River.,creek,Mitchell,4454414,35.91318,-82.06595
NCG19672,Beaver Creek,rises in E central Surry County and flows SW into Fisher River.,creek,Surry,4454416,36.36152,-80.67534
NCG19673,Beaver Creek,rises in N central Wake County and flows SW into Neuse River almost directly opposite the mouth of Reedy Spring Branch.,creek,Wake,,,
NCG19674,Beaver Creek,rises in SW Wilkes County near the Alexander county line in the Brushy Mountains and flows N into Yadkin River.,creek,Wilkes,,,
NCG19675,Beaver Creek,See Cumberland.,reference,,,,
NCG19676,Beaver Creek Township,SW Wilkes County.,township,Wilkes,4454425,36.07014,-81.34039
NCG19677,Beaver Dam Township,See Arthur Township.,reference,,,,
NCG19678,Beaver Lake,"is formed by a dam on Beaver Creek, W Cumberland County. Approx. 1 mi. long. Sometimes known as Beaver Creek Pond.",lake,Cumberland,4454423,35.06328,-78.9856
NCG19679,Beaverdam,See Marshville.,reference,,,,
NCG19680,Beaverdam Bay,SW Bladen County.,bay,Bladen,,,
NCG19681,Beaverdam Branch,rises in W Johnston County and flows E into Middle Creek.,branch,Johnston,4454473,35.5346,-78.53056
NCG19682,Beaverdam Branch,rises in S Jones County and flows N into Mill Run.,branch,Jones,4454474,35.00127,-77.28773
NCG19683,Beaverdam Branch,rises in SW Mecklenburg County and flows SW into Catawba River.,branch,Mecklenburg,,,
NCG19684,Beaverdam Branch,rises in SW Nash County and flows SE into Turkey Creek.,branch,Nash,4454477,36.03182,-78.07832
NCG19685,Beaverdam Branch,rises in W Nash County and flows E into Big Peachtree Creek.,branch,Nash,4454477,36.03182,-78.07832
NCG19686,Beaverdam Branch,"rises in E Johnston County and flows SE into Wayne County, where it enters Neuse River.",branch,Wayne|Johnston,4454473,35.5346,-78.53056
NCG19687,Beaverdam Creek,"is formed in the Elk Mountains, central Buncombe County, by the junction of Webb Cove Creek and Linn Cove Creek. It flows W into French Broad River.",creek,Buncombe,4454495,35.53205,-82.69152
NCG19688,Beaverdam Creek,rises in N central Cherokee County and flows SW into Hiwassee River.,creek,Cherokee,4454497,35.16675,-84.16658
NCG19689,Beaverdam Creek,rises in central Cleveland County and flows S into First Broad River.,creek,Cleveland,4454498,35.21846,-81.62176
NCG19690,Beaverdam Creek,rises in SE Cumberland County and flows SE into South River.,creek,Cumberland,,,
NCG19691,Beaverdam Creek,rises in W Davidson County and flows SE into Swearing Creek.,creek,Davidson,6327221,35.51264,-80.10116
NCG19692,Beaverdam Creek,rises in SE Davidson County and flows S into Badin Lake on Yadkin River in NW Montgomery County.,creek,Davidson|Montgomery,6327221,35.51264,-80.10116
NCG19693,Beaverdam Creek,rises in W Duplin County and flows E into Maxwell Creek.,creek,Duplin,4455545,34.80545,-78.11305
NCG19694,Beaverdam Creek,"rises in N Gates County and flows NW into Virginia, where it enters Somerton Creek.",creek,Gates,4454501,36.55654,-76.84774
NCG19695,Beaverdam Creek,"rises in S Granville County and flows SW into Wake County, where it enters Neuse River.",creek,Granville|Wake,4492794,35.81626,-78.66111
NCG19696,Beaverdam Creek,rises in SW Granville County and flows S into Neuse River in NW Wake County.,creek,Granville|Wake,4492794,35.81626,-78.66111
NCG19697,Beaverdam Creek,rises in E Haywood County at Beaverdam Gap and flows SW into Pigeon River.,creek,Haywood,4454502,35.54149,-82.84625
NCG19698,Beaverdam Creek,rises in SW Buncombe County near the Henderson County line and flows N into South Hominy Creek.,creek,Henderson|Buncombe,4454495,35.53205,-82.69152
NCG19699,Beaverdam Creek,rises in E Jones County and flows S into Trent River.,creek,Jones,4454504,35.0471,-77.27357
NCG19700,Beaverdam Creek,rises in S Martin County and flows N into Conoho Creek.,creek,Martin,4454505,35.88321,-77.13274
NCG19701,Beaverdam Creek,rises in S Nash County and flows NE into Toisnot Swamp.,creek,Nash,4454508,35.74766,-78.16444
NCG19702,Beaverdam Creek,rises in N Richmond County and flows SW into Rocky Fork Creek.,creek,Richmond,4454510,35.14765,-79.79588
NCG19703,Beaverdam Creek,a swampy area in NW Sampson County between the heads of Little Coharie Creek and Beaverdam Swamp.,swamp,Sampson,4454555,35.2135,-78.36528
NCG19704,Beaverdam Creek,rises in N Surry County and flows SE into Little Fisher River.,creek,Surry,4454517,36.45874,-80.74479
NCG19705,Beaverdam Creek,rises in E Union County and flows NE into Lanes Creek.,creek,Union,4454519,34.9646,-80.30951
NCG19706,Beaverdam Creek,rises in central Wake County and flows SE into Neuse River.,creek,Wake,4492794,35.81626,-78.66111
NCG19707,Beaverdam Creek,rises in central Wake County in the NW side of the city of Raleigh and flows NE into Crabtree Creek.,creek,Wake,4492794,35.81626,-78.66111
NCG19708,Beaverdam Creek,rises in E Wake County and flows W into Neuse River.,creek,Wake,4492794,35.81626,-78.66111
NCG19709,Beaverdam Creek,rises in SE Wake County and flows SE into Moccasin Creek.,creek,Wake,4492794,35.81626,-78.66111
NCG19710,Beaverdam Creek,rises in N Watauga County and flows SW into Watauga River.,creek,Watauga,4454525,36.27179,-81.8715
NCG19711,Beaverdam Creek,rises in W Wayne County and flows SE then NE into Thoroughfare Swamp.,creek,Wayne,4465894,35.35544,-78.13333
NCG19712,Beaverdam Gap,N Cherokee County at the headwaters of Beaverdam and Cook Creeks.,gap,Cherokee,4454537,35.19036,-84.07102
NCG19713,Beaverdam Gap,on the head of Beaverdam Creek in E Haywood County.,gap,Haywood,,,
NCG19714,Beaverdam Gap,on the Buncombe-Henderson county line W of Ferrin Knob.,gap,Henderson,4454530,35.45372,-82.6804
NCG19715,Beaverdam Swamp,rises in central Beaufort County and flows W into Broad Creek.,swamp,Beaufort,4454542,35.53711,-76.95828
NCG19716,Beaverdam Swamp,rises in W Columbus County and flows SE to join Gum Swamp in forming Monie Swamp.,swamp,Columbus,,,
NCG19717,Beaverdam Swamp,rises in NE Craven County and flows S into Little Swift Creek.,swamp,Craven,4454548,35.24405,-77.0655
NCG19718,Beaverdam Swamp,"rises in N central Halifax County and flows SE into Beech Swamp. Appears on the Collet map, 1770.",swamp,Halifax,4454549,36.20738,-77.65442
NCG19719,Beaverdam Swamp,rises in S Lenoir County and flows NE into Trent River. Appears in local records as early as 1720.,swamp,Lenoir,4454552,35.08211,-77.6208
NCG19720,Beaverdam Swamp,rises in N Nash County and flows NE into Fishing Creek.,swamp,Nash,4454553,36.14765,-77.76359
NCG19721,Beaverdam Swamp,rises in E central Sampson County and flows SE into Six Runs Creek.,swamp,Sampson,4454557,35.00989,-78.23111
NCG19722,Beaverdam Swamp,rises in NW Sampson County and flows SW into Mingo Swamp.,swamp,Sampson,4454557,35.00989,-78.23111
NCG19723,Beaverdam Swamp,rises in W Wayne County and flows SE into Neuse River.,swamp,Wayne,,,
NCG19724,Beaverdam Swamp,See Nahunta Swamp.,reference,,,,
NCG19725,Beaverdam Township,E Haywood County.,township,Haywood,4454560,35.55074,-82.82668
NCG19726,Beaverdam Township,E Richmond County.,township,Richmond,4454561,35.04676,-79.61729
NCG19727,Bee Branch,rises in NW Buncombe County near Potato Knob and flows NE into Willow Creek.,branch,Buncombe,4454594,35.70484,-82.44179
NCG19728,Bee Branch,rises in E Haywood County and flows W into East Fork Pigeon River.,branch,Haywood,4454597,35.38233,-82.81069
NCG19729,Bee Branch,rises in NW Henderson County and flows SE into Big Creek.,branch,Henderson,4454598,35.419,-82.71346
NCG19730,Bee Branch,rises in E Mitchell County and flows W into Stagger Weed Creek.,branch,Mitchell,4454603,36.01346,-82.07901
NCG19731,Bee Branch,rises in central Yancey County and flows SW into Cane River.,branch,Yancey,4454610,35.87373,-82.30152
NCG19732,Bee Branch,rises in N Yancey County and flows NE into Toe River.,branch,Yancey,4454610,35.87373,-82.30152
NCG19733,Bee Creek,rises in W Mitchell County and flows S into Big Rock Creek.,creek,Mitchell,4454616,36.02872,-82.2468
NCG19734,Bee Gum Branch,rises in N Swain County and flows SE into Hazel Creek.,branch,Swain,4454619,35.5137,-83.646
NCG19735,Bee Knob,"N Swain County in Great Smoky Mountains National Park on Pilot Ridge. Alt. 4,300.",knob,Swain,4454633,35.48565,-83.60876
NCG19736,Bee Ridge,in South Mountains in S Burke County.,ridge,Burke,4454628,35.62207,-81.7701
NCG19737,Bee Ridge,E Mitchell County between Bee Branch and Stony Valley.,ridge,Mitchell,4454629,36.01679,-82.06651
NCG19738,Bee Ridge,"N Swain County W of Forney Creek, parallel to Welch Branch.",ridge,Swain,4454630,35.48527,-83.57496
NCG19739,Bee Ridge,"E Yancey County, extends NE parallel to Dobag Creek.",ridge,Yancey,4454631,35.94817,-82.22679
NCG19740,Bee Tree Creek,rises in S Watauga County and flows NE into Boone Fork.,creek,Watauga,4454639,36.15596,-81.74511
NCG19741,Beech Creek,community in N Avery County. A post office est. there about 1850.,community,Avery,4454659,36.25762,-81.90067
NCG19742,Beech Creek,rises in SW Watauga County and forms a part of the Avery-Watauga county boundary. It flows NW into Watauga River.,creek,Avery|Watauga,4454659,36.25762,-81.90067
NCG19743,Beech Creek,rises in SW Cherokee County and flows NE into Hiwassee River.,creek,Cherokee,4454661,35.09008,-84.0988
NCG19744,Beech Creek,rises in E Graham County and flows W into Sweetwater Creek.,creek,Graham,4454662,35.34065,-83.75073
NCG19745,Beech Creek,rises in N Granville County and flows NE into Jonathan Creek. Later known as Little Johnson Creek.,creek,Granville,4454663,36.53542,-78.61639
NCG19746,Beech Creek,rises in N Mitchell County and flows SE into Big Rock Creek.,creek,Mitchell,4454665,36.07845,-82.20874
NCG19747,Beech Creek,community in W Watauga County.,community,Watauga,,,
NCG19748,Beech Creek,See Beech Swamp.,reference,,,,
NCG19749,Beech Gap,on the Clay-Macon county line.,gap,Clay|Macon,4454675,35.01009,-83.52571
NCG19750,Beech Gap,"on the Haywood-Swain county line between Ledge Bald and Balsam High Top in Great Smoky Mountains National Park. Formerly known as Big Swag Gap. Alt. approx. 5,060.",gap,Haywood|Swain,4454676,35.64621,-83.20182
NCG19751,Beech Gap,on the Haywood-Transylvania county line between Tanasee Bald and Devils Court House.,gap,Haywood|Transylvania,4454677,35.29872,-82.91041
NCG19752,Beech Gap,See Black Mountain Gap.,reference,,,,
NCG19753,Beech Knob,"E central Avery County. Alt. 5,067.",knob,Avery,,,
NCG19754,Beech Knob,on the Jackson-Haywood county line.,knob,Jackson|Haywood,4454682,35.38733,-82.78207
NCG19755,Beech Mountain,N Yancey County between Bent Creek and Little Creek.,mountain,Yancey,4454688,36.01622,-82.40625
NCG19756,Beech Mountain,See Bucks Peak.,reference,,,,
NCG19757,Beech Ridge,"between Lost Bottom Branch and Beech Creek in W Haywood County, Great Smoky Mountains National Park. It is a spur of Balsam Mountain extending SE from Balsam High Top.",ridge,Haywood,4454697,35.66083,-83.19091
NCG19758,Beetree Creek,rises in E Madison County and flows SW into East Fork [Bull Creek].,creek,Madison,4454723,35.85372,-82.60736
NCG19759,Beetree Creek,rises in E Mitchell County and flows SW into Little Rock Creek.,creek,Mitchell,4454724,36.08068,-82.08818
NCG19760,Beetree Creek,rises in N Swain County in Great Smoky Mountains National Park and flows SW into Right Fork Deep Creek.,creek,Swain,4454725,35.55454,-83.41182
NCG19761,Beetree Ridge,E Mitchell County between Reuben Creek and Beetree Creek.,ridge,Mitchell,4454731,36.08901,-82.08262
NCG19762,Beetree Ridge,"N Swain County in Great Smoky Mountains National Park, a spur extending SW from Thomas Ridge.",ridge,Swain,4454732,35.57554,-83.39476
NCG19763,Belfast,"community in central Wayne County. Named by John Robinson, native of Ireland, for his wife's birthplace, Belfast, Ireland. Formerly called Scottsville.",community,Wayne,4454753,35.42711,-77.98193
NCG19764,Bell Branch,rises in S central Brunswick County and flows W into Shallotte Creek.,branch,Brunswick,,,
NCG19765,Bell Creek,rises in central Carteret County and flows SW into Core Creek.,creek,Carteret,4454786,34.78683,-76.68188
NCG19766,Bell Island,peninsula that extends from the S mainland of Hyde County into Pamlico Sound between Swanquarter Bay and Rose Bay. See also Abigails Islands.,peninsula,Hyde,4473887,35.40862,-76.36692
NCG19767,Bell Island,See Pittmans Island.,reference,,,,
NCG19768,Bell Mountain,S Cherokee County between Raminger Creek and Cane Creek.,mountain,Cherokee,4454805,35.02953,-84.08686
NCG19769,Bell Swamp,"rises in E Onslow County and flows SE and NE into Queens Creek. Probably named for George Bell, who owned land there as early as 1713.",swamp,Onslow,4454843,34.70961,-77.24968
