id,preflabel,note,alt_name,gone,county,township,location,budget_year,rosenwald_type,type,latitude,longitude,id_code,id_source,id_url,id_photo,id2_url,id2_source,source,wikidata,needs_review,contributor
NCG17021,Pearsontown School #2,1929-1930 5-room Rosenwald School. Also recieved $120 for elementary library. Durham County. Location is approximate. No longer standing.,,TRUE,NCG04586,,,1929-1930,Five-teacher,School,35.97,-78.9,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjUxMQ==&school_county=Durham&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17022,Pee Dee School,"1927-1928 1-story frame Rosenwald School. West side SR 1842, 0.4 miles South of junction with NC 145, Pee Dee vicinity, Lilesville, Anson County. Location is approximate.",,,NCG00260,Lilesville,"West side SR 1842, 0.4 miles South of junction with NC 145, Pee Dee vicinity",1927-1928,One-teacher,School,34.94,-79.89,AN0013,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjM0Ng==&school_county=Anson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17023,Pender County Training School (Rocky Point),"1927-1928 frame 4-room Rosenwald school and later buildings. Both sides SR 1423 (Rocky Point Training School Road), 0.2 miles West of US 117, Rocky Point, Pender County.",,,NCG11625,Rocky Point,"Both sides SR 1423 (Rocky Point Training School Road), 0.2 miles West of US 117",1927-1928,Five-teacher,School,34.43,-77.88,PD0205,NCHPO Database,,https://images.archives.ncdcr.gov/PD0205.jpg,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9Mjg4NQ==&school_county=Pender&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,TRUE,
NCG17024,Pine Grove School,"frame 2-room Rosenwald School. Southeast side Church Hill Road, Macon vicinity, Sixpound, Warren County. Funding name unknown at current (2022).",,,NCG15885,Sixpound,"Southeast side Church Hill Road, Macon vicinity",,,,36.47,-78.05,WR0334,NCHPO Database,,https://images.archives.ncdcr.gov/WR0334.jpg,,,North Carolina State Historic Preservation Office,,TRUE,
NCG17025,Piney Grove School,"1923-1924 frame Rosenwald School. North side SR 2139/SR 2136 413 Rim Rock Road, Harmony vicinity, Turnersburg, Iredell County.",,,NCG07643,Turnersburg,"North side SR 2139/SR 2136 413 Rim Rock Road, Harmony vicinity",1923-1924,Two-teacher,School,35.92,-80.74,ID0908,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjcwNA==&school_county=Iredell&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17026,Piney Grove School,"1928-1929 frame 3-room Rosenwald School. Philadelphus, Robeson County. Location is approximate. No longer standing.",,TRUE,NCG12914,Philadelphus,,1928-1929,Three-teacher,School,34.63,-79.42,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk2MA==&school_county=Robeson&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17027,Pittman Grove School,"1925-1926 2-room Rosenwald School. North end of Grove Church Road, 0.3 miles North of NC 97, Rocky Mount vicinity, Swift Creek, Edgecombe County. Location is approximate. No longer standing.",,TRUE,NCG04760,Swift Creek,"North end of Grove Church Road, 0.3 miles North of NC 97, Rocky Mount vicinity",1925-1926,Two-teacher,School,35.97,-77.69,ED1626,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjUzOQ==&school_county=Edgecombe&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17028,Pittsboro School,"1923-1924 4-room Rosenwald School. Center, Chatham County. Burned 1934; now site of Horton Elementary School. No longer standing.",,TRUE,NCG02928,Center,,1923-1924,Four-teacher,School,35.71,-79.18,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjQzNQ==&school_county=Chatham&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17029,Pleasant Plains School,"c. 1917 frame Rosenwald School. Unusual T-shaped hip- and gable-roofed plan sporting a belfry. West side US 13, 100 ft South of junction with SR 1132, Pleasant Plains, Winton, Hertford County.",,,NCG06906,Winton,"West side US 13, 100 ft South of junction with SR 1132, Pleasant Plains",1915-1916,Three-teacher,School,36.35,-76.98,HF0575,NCHPO Database,https://files.nc.gov/ncdcr/nr/HF0575.pdf,https://images.archives.ncdcr.gov/HF0575.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjY4OA==&school_county=Hertford&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17030,Porterville School,"1925-1926 frame Rosenwald School. East sd SR 1755, .2 miles South of NC 211 Porterville School Road, Clarkton vicinity, Whites Creek, Bladen County.",,,NCG01466,Whites Creek,"East sd SR 1755, .2 miles South of NC 211 Porterville School Road, Clarkton vicinity",1925-1926,Four-teacher,School,34.45,-78.58,BL0385,NCHPO Database,,https://images.archives.ncdcr.gov/BL0385.jpg,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9MjM4Ng==&school_county=Bladen&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17031,Potecasi School,"1921-1922 frame 4-room Rosenwald School. 611 Griffintown Road, Potecasi vicinity, Roanoke, Northampton County.",,,NCG10994,Roanoke,"611 Griffintown Road, Potecasi vicinity",1921-1922,Four-teacher,School,36.35,-77.25,NP0528,NCHPO Database,,https://images.archives.ncdcr.gov/NP0528.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjg1Nw==&school_county=Northampton&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17032,Princeton Graded School,"1925-1926 brick 6-room Rosenwald School. 601-611 West Edwards Street, Princeton, Boon Hill, Johnston County.",,,NCG07949,Boon Hill,"601-611 West Edwards Street, Princeton",1925-1926,Six-teacher,School,35.47,-78.17,JT1288,NCHPO Database,https://files.nc.gov/ncdcr/nr/JT1288.pdf,https://images.archives.ncdcr.gov/JT1288.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjcxOA==&school_county=Johnston&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q19987681,,
NCG17033,Providence School,"1926-1927 frame 3-room Rosenwald School. North side of SR 1208, 0.5 miles West of SR 1207, Hartsboro vicinity, Walnut Creek, Edgecombe County. Location is approximate. No longer standing.",,TRUE,NCG04760,Walnut Creek,"North side of SR 1208, 0.5 miles West of SR 1207, Hartsboro vicinity",1926-1927,Three-teacher,School,35.9,-77.64,ED1030,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU0MA==&school_county=Edgecombe&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17034,Rawlins School,"1924-1925 frame 4-room Rosenwald School. 7921 Red Oak-Battleboro Road (SR 1524), Drake, South Whitakers, Nash County. Location is approximate. Also known as Maude C. Hubbard School. No longer standing.",Maude C. Hubbard School,TRUE,NCG10643,South Whitakers,"7921 Red Oak-Battleboro Road (SR 1524), Drake",1924-1925,Four-teacher,School,36.04,-77.82,NS1098,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjgyMQ==&school_county=Nash&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17035,Reid's Grove School,"1927-1928 frame 3-teacher type Rosenwald School. East side NC 37, 0.8 miles North of junction with US 158, Gatesville, Gates County.",,,NCG05739,Gatesville,"East side NC 37, 0.8 miles North of junction with US 158",1927-1928,Three-teacher,School,36.42,-76.76,GA0276,NCHPO Database,https://files.nc.gov/ncdcr/nr/GA0276.pdf,https://images.archives.ncdcr.gov/GA0276.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU4OA==&school_county=Gates&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q18706031,,
NCG17036,Reynoldson School,1915-1916 3-room Rosenwald School. Gates County. Location is approximate.,,,NCG05739,,,1915-1916,Three-teacher,School,36.51,-76.79,,,,,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9MjU4OQ==&school_county=Gates&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17037,Riley Hill School,"1927-1928 brick 6-room Rosenwald school. Damaged by fire September 25, 2020. North side SR 2320, 0.2 miles East of SR 2318. Wendell vicinity, Little River, Wake County.",,,NCG15782,Little River,"North side SR 2320, 0.2 miles East of SR 2318. Wendell vicinity",1927-1928,Six-teacher,School,35.86,-78.42,WA1936,NCHPO Database,https://files.nc.gov/ncdcr/nr/WA1936.pdf,https://images.archives.ncdcr.gov/WA1936.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzA1OA==&school_county=Wake&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q7334208,,
NCG17038,Riverroad School,"1920-1921 1-story frame 2 room Rosenwald School. Built under Tuskegee; C.U.B. Pantego, Beaufort County. Location is approximate; dismantled post-1950. No longer standing.",River Road School,TRUE,NCG00891,Pantego,,1920-1921,Two-teacher,School,35.52,-77,,,,,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9MjM2NA==&school_county=Beaufort&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17039,Rockwell School,"1920-1921 frame 4-room Rosenwald school; originally 2-story?  Built under Tuskegee. Northeast side Rockwell Ch Road (SR 2480), 0.2 mile Northwest of junction with Sugar Creek Road (SR 2467), Derita, Charlotte, Mecklenburg County.  No longer standing.",,TRUE,NCG09919,Charlotte,"Northeast side Rockwell Ch Road (SR 2480), 0.2 mile Northwest of junction with Sugar Creek Road (SR 2467), Derita",1920-1921,Four-teacher,School,35.3,-80.8,MK1316,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjc3OQ==&school_county=Mecklenburg&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17040,Rocky Branch School,"1920-1921 3-room Rosenwald School. Built under Tuskegee. Gardners, Wilson County. Location is approximate. No longer standing.",,TRUE,NCG16461,Gardners,,1920-1921,Three-teacher,School,35.67,-78.11,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzEyOA==&school_county=Wilson&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17041,Rocky Knoll School,"1925-1926 3-room Rosenwald School. Oak Grove Township, Durham County. Location is approximate. No longer standing.",,TRUE,NCG04586,Oak Grove,,1925-1926,Three-teacher,School,36.01,-78.8,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjUxMw==&school_county=Durham&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17042,Rocky Knoll School,"1923-1924 frame 2-room Rosenwald School; altered for church use. Statesville, Iredell County.",,,NCG07643,Statesville,,1923-1924,Two-teacher,School,35.76,-80.89,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjcwNQ==&school_county=Iredell&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17043,Rosenwald School,"1921-1922 2-room Rosenwald school. North side SR 1326, 0.4 miles East of junction with SR 1337, Green Creek, Polk County. Location is approximate. No longer standing.",,TRUE,NCG12046,Green Creek,"North side SR 1326, 0.4 miles East of junction with SR 1337",1921-1922,Two-teacher,School,35.25,-82.05,PL0192,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjkyMQ==&school_county=Polk&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17044,Rosenwald School at Saint Johns Baptist Church,"Early 20th century Gothic Revival frame church & Rosenwald school. North side NC 561, 0.1 mile East of junction with SR 1125, St. Johns, Hertford County. Church & school both dismantled & sold for architectural salvage in 1996. School and funding name unknown at current (2022.) No longer standing.",,TRUE,NCG06906,St. Johns,"North side NC 561, 0.1 mile East of junction with SR 1125",,,,36.3,-77.08,HF0581,NCHPO Database,,,,,North Carolina State Historic Preservation Office,,TRUE,
NCG17045,Rougemont School,"1920-1921 2-room Rosenwald School, expanded 1925-1926 to 3 room school with additional funding. Mangum Township, Durham County. Location is approximate. No longer standing.",,TRUE,NCG04586,Mangum,,1920-1921 | 1925-1926,Two-teacher | Three-teacher,School,36.22,-78.92,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjUxNA==&school_county=Durham&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17046,Rowland School,"1926-1927 frame 4-teacher Rosenwald School. Philadelphus, Robeson County. Location is approximate. No longer standing.",,TRUE,NCG12914,Philadelphus,,1926-1927,Four-teacher,School,34.53,-79.3,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk2Mw==&school_county=Robeson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17047,Roxobel School No.2,"1929-1930 7-teacher brick Rosenwald School. Fisk file notes (Rebuilt). Snake Bite, Bertie County. Location is approximate. No longer standing.",,TRUE,NCG01126,Snake Bite,,1929-1930,Seven-teacher,School,36.19,-77.24,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjM3OA==&school_county=Bertie&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17048,Russell School,"1926-1927 1-story frame Rosenwald school. South side SR 1002, 0.2 miles West of SR 1003, Durham vicinity, Lebanon, Durham County.",,,NCG04586,Lebanon,"South side SR 1002, 0.2 miles West of SR 1003, Durham vicinity",1926-1927,Two-teacher,School,36.12,-78.95,DH2212,NCHPO Database,https://files.nc.gov/ncdcr/nr/DH2212.pdf,https://images.archives.ncdcr.gov/DH2212.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjUxNQ==&school_county=Durham&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q18706037,,
NCG17049,Salisbury School,"1931-1932 Colonial Revival brick Rosenwald school. 1300 West Bank Street, Salisbury, Rowan County. Also known as J.C. Price High School.",J.C. Price High School,,NCG13159,Salisbury,1300 West Bank Street,1931-1932,Sixteen-teacher,School,35.68,-80.48,RW1597,NCHPO Database,https://files.nc.gov/ncdcr/nr/RW1597.pdf,https://images.archives.ncdcr.gov/RW1597.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk4Mg==&school_county=Rowan&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q19987675,,
NCG17050,Sam's Chapel School,"c. 1919 frame 1-room Rosenwald School. South side SR 308, 0.6 miles West of junction with SR 1225. 511 Governors Road, Windsor, Bertie County.",,,NCG01126,Windsor,"South side SR 308, 0.6 miles West of junction with SR 1225. 511 Governors Road",1919-1920,One-teacher,School,36.02,-76.99,BR0778,NCHPO Database,,https://images.archives.ncdcr.gov/BR0778.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjM4MA==&school_county=Bertie&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17051,Sampson County Training School,"1924-1925 & 1928-1929 brick 15-room Rosenwald schooll. McKoy Street, Clinton, North Clinton, Sampson County. AKA Sampson High School.",,,NCG13321,North Clinton,"McKoy Street, Clinton",1924-1925,Eleven-teacher,School,35.01,-78.33,SP0653,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk4Ng==&school_county=Sampson&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17052,Sandy Level School,"1918-1919 2-room frame Rosenald school. 432 West Virginia Street, Mount Airy, Surry County. Location is approximate. No longer standing.",,TRUE,NCG14850,Mount Airy,432 West Virginia Street,1918-1919,Two-teacher,School,36.51,-80.63,,,,,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9MzAxNg==&school_county=Surry&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17053,Saratoga School,"1925-1926 frame Rosenwald School. Gardners, Wilson County. Location is approximate. No longer standing.",,TRUE,NCG16461,Gardners,,1925-1926,Three-teacher,School,35.65,-77.78,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzEyOQ==&school_county=Wilson&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17054,Scotts Hill School,"1926-1927 frame 1-room Rosenwald school. 12614 US 17, Scott's Hill vicinity, Topsail, Pender County.",,,NCG11625,Topsail,"12614 US 17, Scott's Hill vicinity",1926-1927,One-teacher,School,34.35,-77.74,PD0259,NCHPO Database,,https://images.archives.ncdcr.gov/PD0259.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjg5NA==&school_county=Pender&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17055,Scotts School,"1926-1927 frame 3-room Rosenwald School. Statesville, Iredell County. Location is approximate. No longer standing.",,TRUE,NCG07643,Statesville,,1926-1927,Three-teacher,School,35.84,-81,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjcwNg==&school_county=Iredell&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17056,Shannon No. 1 School,1915-1916 3 teacher Rosenwald School. Built under Tuskegee. Robeson County. No longer standing.,,TRUE,NCG12914,,,1915-1916,Three-teacher,School,,,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk2NQ==&school_historic_name=Shannon&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17057,Shannon No. 2 School,"1927-1928 frame 4-room Rosenwald School. Fisk file notes (Rebuilt), unclear if referencing Shannon No. 1. Philadelphus, Robeson County. Location is approximate. No longer standing.",,TRUE,NCG12914,Philadelphus,,1927-1928,Four-teacher,School,34.85,-79.12,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk2Ng==&school_county=Robeson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17058,Shiloh School,"1927-1928 brick Rosenwald School, altered. Asheville, Buncombe County. Early section gone; later wing?",,,NCG02163,Asheville,,1927-1928,Eight-teacher,School,35.55,-82.53,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjM5OA==&school_county=Buncombe&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17059,Shocco Chapel School,"1924-1925 frame, hip-roofed 1-teacher type Rosenwald School. End of Shocco Church Road, Warrenton vicinity, Fork, Warren County. Building not found by surveyor, who was told that it still stands (2010) near the church.",,,NCG15885,Fork,"End of Shocco Church Road, Warrenton vicinity",1924-1925,One-teacher,School,36.28,-78.12,WR0332,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzA5MA==&school_county=Warren&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17060,Shop at Dillard High School,"1929-1930 2-story brick building of three distinct sections. 400 West Elm Street, Goldsboro, Wayne County. Only Rosenwald shop building (and apparently the largest) in NC known to have been adaptive re-use. Building was Johnson Hosiery Mill / Durham Hosiery #6 prior to school use.",,,NCG15994,Goldsboro,400 West Elm Street,1929-1930,Six-room,Shop,35.38,-78,WY0876,NCHPO Database,https://files.nc.gov/ncdcr/historic-preservation-office/PDFs/ER_11-2015.pdf,,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9MzEwNA==&school_build_type=2&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17061,Shop at Maxton School,"1927-1928 1-room Rosenwald shop. 202 South Hooper Street, Maxton, Philadelphus, Robeson County. Location is approximate. No longer standing.",,TRUE,NCG12914,Philadelphus,"202 South Hooper Street, Maxton",1927-1928,Shop,Shop,34.73,-79.34,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk1NA==&school_county=Robeson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17062,Short Journey School,"1926-1927 brick 5-room Rosenwald School. Southwest side SR 1010, 0.1 miles Southeast of junction with SR 1578. 2323 Cleveland Road, Smithfield vicinity, Smithfield, Johnston County.",,,NCG07949,Smithfield,"Southwest side SR 1010, 0.1 miles Southeast of junction with SR 1578. 2323 Cleveland Road, Smithfield vicinity",1926-1927,Five-teacher,School,35.53,-78.42,JT0950,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjcyMA==&school_county=Johnston&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17063,Siler City (Training) School,"1931-1932 Rosenwald School. 500 Martin Luther King Jr Boulevard, Siler City, Center, Chatham County. Location is approximate. No longer standing.",,TRUE,NCG02928,Center,"500 Martin Luther King Jr Boulevard, Siler City",1931-1932,Seven-teacher,School,35.73,-79.46,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjQzNg==&school_county=Chatham&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17064,Siloam School,"1-room frame Rosenwald School. West side of Mallard Highlands Dr, 0.25 mile South of junction with John Adams Road, Mallard Creek, Mecklenburg County. Original funding name unknown at current (2022).",,,NCG09919,Mallard Creek,"West side of Mallard Highlands Dr, 0.25 mile South of junction with John Adams Road",,One-teacher,School,35.34,-80.74,MK2441,NCHPO Database,https://files.nc.gov/ncdcr/nr/MK2441.pdf,https://images.archives.ncdcr.gov/MK2441.jpg,,,North Carolina State Historic Preservation Office,Q21016184,TRUE,
NCG17065,Sims School,"1928-1929 frame 2-room Rosenwald School. West side SR 1149, 0.2 miles South of junction with SR 1137, Sims vicinity, Old Fields, Wilson County.",,,NCG16461,Old Fields,"West side SR 1149, 0.2 miles South of junction with SR 1137, Sims vicinity",1928-1929,Two-teacher,School,35.76,-78.06,WL1625,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzEzMA==&school_county=Wilson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17066,Smithville School,"1922-1923 frame 3-room Rosenwald School. South Hill Street Cornelius, Lemley, Mecklenburg County.",,,NCG09919,Lemley,South Hill Street Cornelius,1922-1923,Three-teacher,School,35.48,-80.87,MK2403,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjc4MA==&school_county=Mecklenburg&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17067,Snow Hill Colored High School,"1924-1925 H-shaped brick Rosenwald School. 602 West Harper Street, Snow Hill, Greene County. Also known as Greene County Training School.",Greene County Training School,,NCG06243,Snow Hill,602 West Harper Street,1924-1925,Six-teacher,School,35.45,-77.68,GR0483,NCHPO Database,https://files.nc.gov/ncdcr/nr/GR0483.pdf,https://images.archives.ncdcr.gov/GR0483.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU5Mw==&school_county=Greene&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q18706059,,
NCG17068,Snow Hill School,"1925-1926 2- or 3-room Rosenwald School. Turkey, Sampson County. Location is approximate. No longer standing.",,TRUE,NCG13321,Turkey,,1925-1926,Two-teacher,School,34.97,-78.43,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk4OQ==&school_county=Sampson&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17069,South Point School,"1923-1924 1-story (likely, Rosenwald plan) school. 2024 South Point Road, Belmont, South Point, Gaston County.",,,NCG05734,South Point,"2024 South Point Road, Belmont",1923-1924,One-teacher,School,35.2,-81.02,GS1330,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU4MQ==&school_county=Gaston&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17070,Spring Hope Colored High School,"1922-1923 brick 6-room Rosenwald School. 218 West School Street, Spring Hope vicinity, Mannings, Nash County. Also known as C.C. Spaulding High School.",C.C. Spaulding High School,,NCG10643,Mannings,"218 West School Street, Spring Hope vicinity",1922-1923,Six-teacher,School,35.94,-78.11,NS1107,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjgyNA==&school_county=Nash&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17071,Spring Hope Colored High School Teacherage,"1922-1923 2-story frame Craftsman Rosenwald School teacherage. 300 West School Street, Spring Hope, Mannings, Nash County. AKA C.C. Spaulding High School.",,,NCG10643,Mannings,"300 West School Street, Spring Hope",1922-1923,Teacherage,Residence,35.94,-78.11,NS0952,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjgyNQ==&school_county=Nash&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17072,Springfield School,"1924-1925 frame 2-room Rosenwald School. West side of SR 1200, 1 miles North of SR 1608, Lewis Crossroads vicinity, Faucett, Halifax County.",,,NCG06455,Faucett,"West side of SR 1200, 1 miles North of SR 1608, Lewis Crossroads vicinity",1924-1925,Two-teacher,School,36.33,-77.78,HX0196,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjY0Ng==&school_county=Halifax&school_state=NC&button=Search&o=30,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
